Gene ID	Transcript ID	SRR7537187_sorted log2Ratio Read-In vs. Gene	SRR7537187_sorted Assignment	SRR7537190_sorted log2Ratio Read-In vs. Gene	SRR7537190_sorted Assignment	SRR7537192_sorted log2Ratio Read-In vs. Gene	SRR7537192_sorted Assignment
ENSG00000149646.12	ENST00000614708.1	0.7469308696195327	N/A	5.4217168506318725	N/A	7.366059224673764	N/A
ENSG00000149651.3	ENST00000279058.3	-0.8820254800828757	N/A	-0.5251028907701651	N/A	0.4618449435154148	N/A
ENSG00000149654.10	ENST00000537909.3	0.6875772130176054	N/A	0.0	N/A	-0.2872996453961106	N/A
ENSG00000149656.8	ENST00000425473.1	-0.4937640384465037	N/A	0.0	N/A	0.0	N/A
ENSG00000149657.20	ENST00000279068.11	0.242582535763062	N/A	0.1281199987459012	N/A	-0.8961458459035025	N/A
ENSG00000149658.18	ENST00000370339.8	2.5664905194177647	N/A	3.9637557628319815	N/A	1.7282552589224842	N/A
ENSG00000149679.11	ENST00000279101.9	-3.4788611609172184	N/A	-3.371995583817041	N/A	-5.522766440111155	N/A
ENSG00000149716.12	ENST00000542515.5	-12.42760854656585	Activated	-11.800937414152301	Activated	-11.161660044386768	Activated
ENSG00000149735.7	ENST00000532246.1	-1.0637333558527189	Activated	4.2954521012914375	N/A	-3.0493574264882977	N/A
ENSG00000149743.14	ENST00000544286.5	9.430208810922409	N/A	9.141166833487668	N/A	4.646584653703657	N/A
ENSG00000149761.8	ENST00000539325.1	3.945243003792625	Read-In	3.5822928760685766	Read-In	4.212683822614869	Read-In
ENSG00000149781.12	ENST00000545896.1	-6.0508202176274954	N/A	-5.36684760648651	N/A	-5.206019929036413	N/A
ENSG00000149782.11	ENST00000536243.1	6.461290005002503	N/A	1.9708959063467284	N/A	5.626332519734964	N/A
ENSG00000149792.8	ENST00000532671.1	10.956273101417796	N/A	8.540890897799146	N/A	10.23215495587953	N/A
ENSG00000149923.14	ENST00000568810.5	0.21323343411544984	N/A	0.25251767171748263	N/A	-2.1635987971131154	N/A
ENSG00000149926.13	ENST00000567037.1	5.012744266261871	N/A	4.273430473063872	N/A	5.2201597157511035	N/A
ENSG00000149929.15	ENST00000279392.7	-0.9186137818589968	Activated	-0.1371099092213779	Activated	0.1185407639424616	Read-In
ENSG00000149932.17	ENST00000414689.6	-0.943538466491414	N/A	-0.943538466491414	N/A	-0.29960793732802393	N/A
ENSG00000149948.13	ENST00000545998.1	0.5801129931068026	N/A	0.212477483342985	N/A	0.34827125982828244	N/A
ENSG00000149968.12	ENST00000434103.1	-2.122580653955353	N/A	0.0	N/A	0.0	N/A
ENSG00000149970.16	ENST00000645679.1	0.992719611881334	N/A	0.0	N/A	-0.19197421621220054	N/A
ENSG00000149972.11	ENST00000524560.1	-0.06345243849520632	N/A	-0.44329617360662577	N/A	-0.06345243849520632	N/A
ENSG00000150045.12	ENST00000616259.1	-1.738145415924254	N/A	0.0	N/A	0.0	N/A
ENSG00000150048.10	ENST00000457018.6	0.0	N/A	0.0	N/A	-0.3336620960252446	N/A
ENSG00000150051.14	ENST00000460919.2	0.0	N/A	0.0	N/A	0.30769246876007483	N/A
ENSG00000150054.18	ENST00000496637.6	-0.5214338427935035	N/A	-3.5369812889809067	N/A	-0.7760549747070602	N/A
ENSG00000150093.19	ENST00000439974.3	-2.9762526212916915	Activated	-3.142896119172746	Activated	-2.609373198802353	Activated
ENSG00000150201.15	ENST00000616495.1	0.8281712963794883	N/A	0.5241534704193664	N/A	0.0	N/A
ENSG00000150244.11	ENST00000417545.4	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000150261.4	ENST00000279783.4	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000150275.18	ENST00000618301.4	0.0	N/A	0.0	N/A	-0.19713007210053798	N/A
ENSG00000150281.6	ENST00000395019.3	-1.05279179069143	N/A	0.0	N/A	0.0	N/A
ENSG00000150316.12	ENST00000542165.1	0.14981454158830587	N/A	3.0745902018543045	N/A	1.1202857501687924	N/A
ENSG00000150337.13	ENST00000489704.1	-2.7398877604210963	N/A	0.0	N/A	0.0	N/A
ENSG00000150347.16	ENST00000647323.1	-2.3784802322253613	N/A	-2.7224330480191297	N/A	0.5801129931068026	N/A
ENSG00000150361.12	ENST00000545028.2	-0.07669829843715707	N/A	0.0	N/A	0.0	N/A
ENSG00000150394.14	ENST00000585315.5	-0.1314669997460626	N/A	-0.027269291524496336	N/A	-0.054032696225997635	N/A
ENSG00000150401.15	ENST00000496873.1	10.475814232829409	N/A	9.023844416507014	N/A	9.868060889176252	N/A
ENSG00000150403.18	ENST00000622371.1	3.875271410701501	N/A	7.1962538369277365	N/A	8.5803994609764	N/A
ENSG00000150433.9	ENST00000527257.1	3.282041576051965	N/A	2.798261962640964	N/A	0.7397757653266884	N/A
ENSG00000150455.13	ENST00000479770.1	0.6232523724922254	N/A	-0.4008590591686945	N/A	-1.3812752959647958	N/A
ENSG00000150456.10	ENST00000460374.1	4.085036674421271	N/A	-0.5298511859200263	N/A	3.6995669916540246	N/A
ENSG00000150457.9	ENST00000472754.1	2.273617222886526	N/A	-0.1447765707896449	N/A	0.2960829529669494	N/A
ENSG00000150459.12	ENST00000485646.1	-4.662564436376507	N/A	0.5801129931068026	N/A	1.3131872099865345	N/A
ENSG00000150471.16	ENST00000514996.5	-0.0549355373454577	N/A	-0.036855127605168916	N/A	-0.12507302690973776	N/A
ENSG00000150477.15	ENST00000601437.2	6.603937123605204	N/A	3.0991961671412813	N/A	5.856017795593281	N/A
ENSG00000150510.16	ENST00000615498.4	0.0	N/A	0.0	N/A	-0.3075255238787909	N/A
ENSG00000150527.17	ENST00000555716.5	-1.940139482635136	N/A	-1.0227525801319006	N/A	-0.442639587025098	N/A
ENSG00000150540.14	ENST00000485653.1	-1.9449951177344615	N/A	-0.2273210563813045	N/A	-1.485545516688594	N/A
ENSG00000150556.17	ENST00000473800.1	-0.4338918037801695	N/A	0.0	N/A	-0.4338918037801695	N/A
ENSG00000150594.6	ENST00000280155.3	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000150625.16	ENST00000508323.1	0.0	N/A	0.0	N/A	-0.4674059981064672	N/A
ENSG00000150627.15	ENST00000513261.1	-0.33270430659608724	N/A	0.5801129931068026	N/A	0.0	N/A
ENSG00000150628.6	ENST00000508699.1	0.0	N/A	0.0	N/A	-2.7612173522451187	N/A
ENSG00000150630.4	ENST00000618562.2	0.5801129931068026	N/A	0.992719611881334	N/A	1.6133079762413198	N/A
ENSG00000150636.17	ENST00000580292.2	7.983179517501061	N/A	7.1504114633245415	N/A	7.464406475994228	N/A
ENSG00000150637.9	ENST00000578928.1	-4.297205423040203	N/A	-0.29826402784394546	N/A	0.6357072994662838	N/A
ENSG00000150656.15	ENST00000585136.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000150672.17	ENST00000530260.5	5.427672483387912	N/A	8.31088833171157	N/A	4.93577814888408	N/A
ENSG00000150676.12	ENST00000529676.2	3.2549588118804795	N/A	2.5555398136218166	N/A	-0.4028296970808705	N/A
ENSG00000150681.10	ENST00000367460.4	0.0	N/A	0.0	N/A	-0.34643441307249073	N/A
ENSG00000150687.12	ENST00000531521.1	-7.079401492113178	Activated	-6.796669336536727	Activated	-6.338982016910558	Activated
ENSG00000150712.11	ENST00000513622.1	-0.4450320228497675	N/A	0.6278930803148475	N/A	0.3943780536625969	N/A
ENSG00000150722.10	ENST00000495820.5	-0.3480198636717635	N/A	0.0	N/A	-0.06414992987741923	N/A
ENSG00000150750.8	ENST00000667535.1	0.6762264463612476	N/A	0.992719611881334	N/A	-0.31649316552008644	N/A
ENSG00000150756.14	ENST00000508553.1	10.692557831504594	N/A	9.726016629289928	N/A	11.675605676579545	N/A
ENSG00000150760.12	ENST00000623213.1	4.317379554399643	N/A	4.442431199803918	N/A	5.8913514495830634	N/A
ENSG00000150768.15	ENST00000527231.1	-2.531944118421665	N/A	0.0	N/A	-2.531944118421665	N/A
ENSG00000150773.10	ENST00000528775.5	2.765072595593033	N/A	2.295910675615178	N/A	2.3334623418322207	Read-In
ENSG00000150776.18	ENST00000532163.5	1.7933245930676307	Read-In	0.5216410508267062	N/A	-0.033649811475624965	Activated
ENSG00000150779.11	ENST00000504148.2	2.1040945824509034	Read-In	2.1858340651205355	Read-In	1.427898318472617	Read-In
ENSG00000150787.8	ENST00000525645.1	-3.0186886872026033	N/A	0.0	N/A	-2.5200963692690195	N/A
ENSG00000150867.14	ENST00000422321.5	-0.23389736716367754	N/A	-0.8415981219254399	N/A	-0.6116660321956362	N/A
ENSG00000150873.11	ENST00000405022.3	0.0	N/A	0.5801129931068026	N/A	0.0	N/A
ENSG00000150893.11	ENST00000482551.1	-0.33357859015363456	N/A	0.0	N/A	-0.33357859015363456	N/A
ENSG00000150907.9	ENST00000473775.1	-1.2407829242962904	N/A	1.3131872099865345	N/A	0.992719611881334	N/A
ENSG00000150938.10	ENST00000413985.1	1.5917402015898017	N/A	2.1114845522465817	N/A	-1.2699917312178393	N/A
ENSG00000150961.15	ENST00000505280.1	-0.6429978544802228	N/A	-1.2101645052351695	N/A	-0.4751858834920486	N/A
ENSG00000150967.18	ENST00000542678.5	6.505282481463177	Read-In	6.394359668506402	Read-In	6.362610905033484	Read-In
ENSG00000150977.10	ENST00000280571.9	0.9103902211856858	N/A	1.3952624642632643	N/A	0.15153921310312124	N/A
ENSG00000150990.8	ENST00000542400.5	2.2385937497592168	N/A	3.4568231654482235	N/A	3.4297442752215086	N/A
ENSG00000150991.15	ENST00000544481.1	-6.6372641690557135	Activated	-2.0043719186145523	N/A	1.7434616334779935	N/A
ENSG00000150995.19	ENST00000649694.1	-5.1196835575881785	Activated	-5.3329223896135325	Activated	-2.30554442972931	N/A
ENSG00000151005.4	ENST00000280605.4	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000151012.13	ENST00000509248.1	0.21661428110114464	N/A	0.0	N/A	0.0	N/A
ENSG00000151014.6	ENST00000515616.1	-3.2747211224483617	N/A	-2.7603589045160373	N/A	-3.67724639994402	N/A
ENSG00000151023.17	ENST00000615958.4	-5.329148266550827	N/A	-4.546831335429044	N/A	-4.835490925082171	N/A
ENSG00000151025.11	ENST00000482641.2	0.0	N/A	0.0	N/A	-0.8161767120631863	N/A
ENSG00000151033.9	ENST00000647634.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000151062.15	ENST00000588896.1	-4.231281551075895	N/A	-3.3061190079553033	N/A	-3.3061190079553033	N/A
ENSG00000151065.14	ENST00000540622.1	1.3131872099865345	N/A	2.8942478088258183	N/A	2.0716472252326383	N/A
ENSG00000151067.21	ENST00000543114.1	2.1599548902541703	N/A	1.862359101908547	N/A	1.7594108637922001	N/A
ENSG00000151092.17	ENST00000427041.1	3.5610901931287016	N/A	4.168862437596628	N/A	5.394472313283429	N/A
ENSG00000151093.8	ENST00000460195.1	-1.655441416615716	Activated	-1.9265956302828524	Activated	-0.7274102135820151	Activated
ENSG00000151116.17	ENST00000539569.1	2.8200827883684854	N/A	5.8299700617062316	N/A	2.9709181584350377	N/A
ENSG00000151117.9	ENST00000533987.1	0.5801129931068026	N/A	-2.062840873570232	N/A	0.0	N/A
ENSG00000151131.11	ENST00000548583.1	-4.164487304970393	N/A	-2.836130980684397	N/A	-1.1436865119603707	N/A
ENSG00000151135.10	ENST00000548806.1	-3.5942633676746603	Activated	-2.8350789055632424	Activated	-3.6171041835567967	Activated
ENSG00000151136.15	ENST00000420571.6	3.7286509566837767	N/A	3.1797414789347864	N/A	0.05237806857359384	N/A
ENSG00000151148.14	ENST00000539843.5	4.5832323306557194	N/A	7.257593786558878	N/A	7.247500548011483	N/A
ENSG00000151150.22	ENST00000465749.2	-1.0345799491573184	N/A	0.3190203469056008	N/A	0.0	N/A
ENSG00000151151.6	ENST00000373935.4	7.749430595697329	N/A	7.276084222208799	N/A	8.11859676850758	N/A
ENSG00000151176.8	ENST00000548997.1	1.6116809394789626	N/A	0.5801129931068026	N/A	-0.5469030820549283	N/A
ENSG00000151208.17	ENST00000489547.1	2.1664668300309167	N/A	2.329419388435484	N/A	0.8769084889304035	N/A
ENSG00000151224.13	ENST00000485270.5	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000151229.13	ENST00000465517.1	0.9796406525155144	N/A	-0.23240706346328244	N/A	0.0	N/A
ENSG00000151233.11	ENST00000398675.8	-0.6680603370948776	N/A	0.0	N/A	1.5772309975395236	N/A
ENSG00000151239.13	ENST00000550371.1	-2.1729067283896204	N/A	0.992719611881334	N/A	-0.6280025378345067	N/A
ENSG00000151240.17	ENST00000634311.1	-0.3731341647415095	N/A	-0.7208530442354344	N/A	-0.3652103898071348	N/A
ENSG00000151247.12	ENST00000505194.5	0.3724201904667313	N/A	0.3724201904667313	N/A	2.262849811752435	N/A
ENSG00000151276.23	ENST00000496734.1	0.0	N/A	0.992719611881334	N/A	-0.16186293370351926	N/A
ENSG00000151287.17	ENST00000376022.5	-0.9789952741448186	N/A	-0.9789952741448186	N/A	0.0	N/A
ENSG00000151292.17	ENST00000521364.5	1.5450685241250697	N/A	0.8011168414521735	N/A	0.7153380707801793	N/A
ENSG00000151304.5	ENST00000504881.1	-7.382265890362964	Activated	-8.35528962754746	Activated	-3.0625796510162964	N/A
ENSG00000151320.11	ENST00000556540.1	0.5801129931068026	N/A	-0.4499699281142216	N/A	0.0	N/A
ENSG00000151322.18	ENST00000552874.1	-4.420808932024385	N/A	-1.7480960828587278	N/A	-2.0325591818018696	N/A
ENSG00000151327.12	ENST00000553901.1	-4.012660943006065	Activated	-4.046209251300109	Activated	-7.1403881792707065	Activated
ENSG00000151332.19	ENST00000604768.1	0.6394016304674126	N/A	0.5801129931068026	N/A	0.6394016304674126	N/A
ENSG00000151338.18	ENST00000556940.1	-0.16446804305648546	N/A	0.0	N/A	-0.3120906595201541	N/A
ENSG00000151348.14	ENST00000527014.1	-1.7658091403614058	N/A	0.9686342775718378	N/A	0.0	N/A
ENSG00000151353.15	ENST00000497508.1	-0.32211659582470586	N/A	0.0	N/A	3.7244936451843698	N/A
ENSG00000151360.10	ENST00000471711.1	0.0	N/A	0.0	N/A	-1.0065543810135578	N/A
ENSG00000151365.2	ENST00000281030.2	-3.0943534379612347	N/A	-2.200060957808594	N/A	-2.292150328770686	N/A
ENSG00000151376.16	ENST00000526834.1	-1.8116325600626928	N/A	4.47790732693438	N/A	0.0	N/A
ENSG00000151379.3	ENST00000281047.3	0.0	N/A	0.0	N/A	0.8788939080746626	N/A
ENSG00000151388.11	ENST00000509762.1	0.0	N/A	-0.7578684012794455	N/A	0.0	N/A
ENSG00000151413.17	ENST00000552888.1	-1.3144118855527085	N/A	0.0	N/A	-0.8873065754284765	N/A
ENSG00000151414.15	ENST00000538004.5	0.20122180781506385	N/A	0.8074388599984722	N/A	1.611662333654123	N/A
ENSG00000151418.11	ENST00000489986.1	0.0	N/A	0.0	N/A	-0.5143151243318725	N/A
ENSG00000151422.13	ENST00000513777.1	-2.0803074425930737	N/A	0.5801129931068026	N/A	1.575247129252609	N/A
ENSG00000151445.16	ENST00000556909.1	9.774756975777636	N/A	6.061396861047852	N/A	7.919341416707186	N/A
ENSG00000151458.12	ENST00000504087.6	0.4492426373229651	N/A	0.0	N/A	-0.3840357278025125	N/A
ENSG00000151461.20	ENST00000460569.1	-2.888249055313917	N/A	-2.479360193008904	N/A	-3.2080917754648106	N/A
ENSG00000151465.14	ENST00000497963.1	2.3485946029042806	N/A	4.946828750160943	N/A	4.5628117825484455	N/A
ENSG00000151466.12	ENST00000503565.5	-2.6405033151896133	Activated	-2.5958395495795	Activated	-2.2694232322409293	Activated
ENSG00000151468.11	ENST00000378839.1	10.26934911629812	N/A	9.726395866765953	N/A	9.042140067519387	N/A
ENSG00000151470.13	ENST00000281146.9	1.9627877575853236	N/A	2.5297716647648856	N/A	2.7125575076772592	N/A
ENSG00000151474.23	ENST00000475325.1	-2.87227879591964	N/A	-4.046407498129497	Activated	-2.606800982261857	Activated
ENSG00000151475.6	ENST00000281154.6	-0.4203852555622151	N/A	0.0	N/A	-0.2254507089422207	N/A
ENSG00000151490.14	ENST00000535311.5	0.0760547561966659	N/A	0.0	N/A	-0.2891693904920745	N/A
ENSG00000151491.14	ENST00000541465.1	7.4779045485167375	N/A	9.282341830026336	N/A	8.774947923994112	N/A
ENSG00000151498.11	ENST00000525961.1	5.585899402125388	N/A	8.604534319028367	N/A	8.485706111994526	N/A
ENSG00000151500.15	ENST00000533781.1	6.205419383388102	N/A	7.857370167135077	N/A	3.383420021517791	N/A
ENSG00000151502.11	ENST00000531741.1	2.011343284808346	N/A	4.939867113904715	N/A	7.215070038186054	N/A
ENSG00000151503.12	ENST00000526787.2	-1.8371299237080996	Activated	-2.838116006863136	Activated	4.381192319351388	N/A
ENSG00000151532.13	ENST00000472892.1	6.020200103027094	N/A	4.798773013105503	N/A	7.676620070463812	N/A
ENSG00000151552.12	ENST00000514300.1	0.3951071208309517	N/A	0.0	N/A	0.0	N/A
ENSG00000151553.15	ENST00000411414.1	0.4295036491081805	N/A	2.709709194526245	N/A	0.3734313726327969	N/A
ENSG00000151572.18	ENST00000549234.1	-3.0215008181872727	N/A	-1.052927006805446	N/A	-0.6204620279848907	N/A
ENSG00000151575.14	ENST00000560582.2	0.5451160886448889	N/A	1.6937459458362252	N/A	-0.4576710932480657	Activated
ENSG00000151577.12	ENST00000467632.5	-0.3752132812778564	N/A	0.0	N/A	0.0	N/A
ENSG00000151611.16	ENST00000649704.1	-1.7524753105777346	N/A	-1.0377685140963353	N/A	-2.0562883477943115	N/A
ENSG00000151612.17	ENST00000515386.1	-3.823659783546949	N/A	-3.025653012964727	N/A	1.1486407735557664	N/A
ENSG00000151615.3	ENST00000281321.3	0.0	N/A	-1.6197247214583952	N/A	0.0	N/A
ENSG00000151617.17	ENST00000503721.1	-1.7685308132936444	N/A	-0.908042647840626	N/A	0.0	N/A
ENSG00000151623.15	ENST00000344721.8	0.041703169728371625	N/A	0.3322043600656349	N/A	-0.4156228338357879	N/A
ENSG00000151632.17	ENST00000460124.5	-1.7907611898016909	N/A	-1.6979010200761502	N/A	0.5801129931068026	N/A
ENSG00000151640.13	ENST00000471544.1	-4.1250757504725435	N/A	0.0	N/A	-5.48748976929935	N/A
ENSG00000151650.8	ENST00000325980.10	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000151651.16	ENST00000559180.1	-1.624633123639541	N/A	0.0	N/A	0.0	N/A
ENSG00000151655.19	ENST00000379587.4	-2.333463861242692	N/A	-1.528550274343484	N/A	-1.4450953441672811	N/A
ENSG00000151657.12	ENST00000460089.1	10.115466247199882	N/A	10.067897557286212	N/A	10.393114941550666	N/A
ENSG00000151665.12	ENST00000482786.5	-3.0815923710113875	Activated	-2.770874149199124	Activated	-2.319177955456801	Activated
ENSG00000151687.14	ENST00000476208.1	-5.82661343111613	N/A	-4.467929176388092	N/A	-6.701882239762165	Activated
ENSG00000151689.13	ENST00000430311.5	0.4099982745170916	N/A	1.0704829335106092	N/A	1.2605160063918788	N/A
ENSG00000151690.15	ENST00000412482.1	-5.537685884024281	Activated	-3.874125795793312	N/A	-8.01825363071654	Activated
ENSG00000151692.15	ENST00000480970.1	-0.1127717315696397	N/A	-0.0574874696120992	N/A	-0.21736390258110524	N/A
ENSG00000151693.11	ENST00000484590.1	-2.443049918847109	N/A	-1.2561030275110368	N/A	-3.81066751779978	N/A
ENSG00000151694.14	ENST00000649798.1	-2.7049265220168337	Activated	-0.8495727787527514	N/A	-3.874092715917768	Activated
ENSG00000151702.17	ENST00000608303.5	-0.08267034942547731	N/A	0.5801129931068026	N/A	-0.08267034942547731	N/A
ENSG00000151704.15	ENST00000531562.1	0.7774687979370838	N/A	0.0	N/A	0.0	N/A
ENSG00000151715.7	ENST00000524567.1	-3.0911553456772016	N/A	-3.4632358697383125	N/A	-3.6668192529544914	N/A
ENSG00000151718.16	ENST00000504005.5	4.2164236092178085	N/A	5.159322687127236	N/A	1.4804594457627742	N/A
ENSG00000151725.12	ENST00000281453.10	-0.5424617853522835	N/A	-2.4714345742583608	N/A	-2.077478651970796	N/A
ENSG00000151726.14	ENST00000513001.5	-1.707603534534863	N/A	-2.4678941338723805	N/A	0.0	N/A
ENSG00000151729.11	ENST00000281456.11	-4.5079891547151325	N/A	-4.702590273381687	N/A	-3.641096292945296	N/A
ENSG00000151743.11	ENST00000281471.11	1.2380403526966344	N/A	1.7619758683252456	N/A	0.7036567014979025	N/A
ENSG00000151746.14	ENST00000550207.1	-2.915908079009441	N/A	0.0	N/A	0.0	N/A
ENSG00000151748.14	ENST00000555720.5	-3.2528306192368137	N/A	-0.27315445724721554	N/A	2.3596959896275207	N/A
ENSG00000151773.13	ENST00000611737.1	5.241798125278233	N/A	3.729907475861129	N/A	5.096384680053774	N/A
ENSG00000151778.11	ENST00000474333.5	0.2927280516649088	N/A	0.8752555690361834	N/A	0.5801129931068026	N/A
ENSG00000151779.13	ENST00000423602.1	-0.14005597445076445	N/A	1.1618334087623905	N/A	0.5801129931068026	N/A
ENSG00000151789.12	ENST00000495739.1	6.655253833738303	N/A	6.3477759167347125	N/A	9.146559808095052	N/A
ENSG00000151790.9	ENST00000536354.3	-0.2894124280560282	N/A	-0.5303553160919398	N/A	0.0	N/A
ENSG00000151806.14	ENST00000511493.1	-3.723839058469188	N/A	-3.346340452933911	N/A	-3.4792004403430785	Activated
ENSG00000151812.14	ENST00000556306.1	-4.3050282367977095	N/A	-4.602710510721941	N/A	-3.0212219935460114	N/A
ENSG00000151834.15	ENST00000514236.1	-1.7732541343852672	N/A	0.0	N/A	0.0	N/A
ENSG00000151835.16	ENST00000402364.1	-2.0252054480775263	N/A	0.5945568394491058	N/A	1.0870726158360586	N/A
ENSG00000151838.12	ENST00000553317.1	-8.323071177531574	Activated	-6.2045505492231525	Activated	-6.763150518868214	Activated
ENSG00000151846.8	ENST00000281589.4	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000151849.15	ENST00000616936.4	0.992719611881334	N/A	0.0	N/A	0.992719611881334	N/A
ENSG00000151876.13	ENST00000506496.1	0.0	N/A	0.0	N/A	-1.3424342316888012	N/A
ENSG00000151881.14	ENST00000512085.5	4.989676053922162	N/A	4.280740048672336	N/A	2.837074410162938	N/A
ENSG00000151882.11	ENST00000514421.1	-1.5003799606636885	N/A	-2.0174303235358058	N/A	-1.4682412946708312	N/A
ENSG00000151883.18	ENST00000513414.1	-5.557178659956247	Activated	-5.868582977793182	Activated	-3.955404051503172	N/A
ENSG00000151892.14	ENST00000490345.1	-1.4988448642902241	N/A	-2.4068242329035283	N/A	0.0	N/A
ENSG00000151893.15	ENST00000490610.1	-1.9627254075950904	N/A	0.0	N/A	0.8373572125899821	N/A
ENSG00000151914.20	ENST00000518828.1	-0.4829807453943405	N/A	3.5412392735583103	N/A	5.233715859635227	N/A
ENSG00000151917.18	ENST00000370748.7	5.700430611787242	N/A	6.3059525247906505	N/A	6.685412278563065	N/A
ENSG00000151923.17	ENST00000479729.1	1.3125224638497923	N/A	1.5187219705670063	N/A	2.25650319755538	N/A
ENSG00000151929.9	ENST00000450186.1	0.36943768703477503	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000151948.12	ENST00000539044.5	-0.2547568856501349	N/A	-0.2547568856501349	N/A	-0.13299440126897846	N/A
ENSG00000151952.16	ENST00000422113.7	-0.214818231978064	N/A	-0.025510429165409944	N/A	-0.18116371866387074	N/A
ENSG00000151962.8	ENST00000512640.1	0.0	N/A	0.0	N/A	-0.5431144563866379	N/A
ENSG00000152034.10	ENST00000369212.2	-0.2654697209477473	N/A	-0.13883238703671236	N/A	0.0	N/A
ENSG00000152049.6	ENST00000281830.3	-0.5640435142932637	N/A	0.0	N/A	0.0	N/A
ENSG00000152061.23	ENST00000485114.1	-1.2545953278289907	N/A	-0.8668741404312399	N/A	-2.4429992653737136	N/A
ENSG00000152076.18	ENST00000441670.1	-2.3151119561696167	N/A	0.0	N/A	0.0	N/A
ENSG00000152078.10	ENST00000463375.1	-0.35982741615059954	N/A	0.0	N/A	0.0	N/A
ENSG00000152082.14	ENST00000485869.1	0.9584344638813932	N/A	3.3023562038396013	N/A	4.6590188909266255	N/A
ENSG00000152086.9	ENST00000312988.9	0.9306975848339772	N/A	-2.130338482302025	N/A	-0.5841035700074881	N/A
ENSG00000152092.16	ENST00000473640.1	1.575247129252609	N/A	-0.17811571619472724	N/A	0.0	N/A
ENSG00000152093.8	ENST00000620207.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000152102.18	ENST00000409185.5	2.7708559751787245	N/A	3.827525491449135	N/A	4.509593140913744	N/A
ENSG00000152104.12	ENST00000473261.1	0.5801129931068026	N/A	0.3190203469056008	N/A	-0.4847584621734168	N/A
ENSG00000152127.9	ENST00000281923.4	-0.5668044392616894	N/A	-0.2449989673429747	N/A	-0.4148558462005403	N/A
ENSG00000152128.13	ENST00000467316.1	0.0	N/A	0.0	N/A	-2.6935303593552677	N/A
ENSG00000152133.14	ENST00000409774.5	4.317759850232634	N/A	3.136088796239246	N/A	3.1463987363041657	N/A
ENSG00000152137.6	ENST00000281938.6	-0.629861746867626	N/A	0.2945495624249101	N/A	0.3946865990648159	N/A
ENSG00000152147.11	ENST00000281950.8	10.200760820565794	N/A	9.332079591359387	N/A	12.497123334410652	N/A
ENSG00000152192.8	ENST00000377208.7	1.717444005333653	N/A	0.0	N/A	0.0	N/A
ENSG00000152193.8	ENST00000282003.7	-0.4994517934038217	N/A	0.0	N/A	0.0	N/A
ENSG00000152207.7	ENST00000282018.4	-1.372607419067094	N/A	0.0	N/A	0.0	N/A
ENSG00000152208.13	ENST00000611049.4	0.8839649603040229	N/A	-0.015449292905287829	N/A	-0.07564336329900362	N/A
ENSG00000152213.3	ENST00000490932.1	0.992719611881334	N/A	0.0	N/A	0.0	N/A
ENSG00000152214.14	ENST00000594852.1	-0.19703926737206476	N/A	0.0	N/A	0.0	N/A
ENSG00000152217.19	ENST00000591940.1	0.671580790932077	N/A	0.07699028046252465	N/A	0.0	N/A
ENSG00000152219.5	ENST00000533457.1	-0.6361569220196677	N/A	1.3131872099865345	N/A	2.158584021533891	N/A
ENSG00000152223.15	ENST00000587974.1	0.7782489396770853	N/A	1.8047726150126004	N/A	-0.32184552653060555	N/A
ENSG00000152229.18	ENST00000588801.5	-0.8437123908593948	N/A	-0.17943934685075358	N/A	-0.33900899643056753	N/A
ENSG00000152234.16	ENST00000589611.1	0.5326858900516855	N/A	5.297096726683905	N/A	5.9518052081311845	N/A
ENSG00000152240.13	ENST00000588704.1	10.780972144034939	N/A	10.529168979783236	N/A	9.880096726869024	N/A
ENSG00000152242.11	ENST00000619301.4	0.4558163347085322	N/A	0.18853736372350555	N/A	-0.11085999237399567	N/A
ENSG00000152253.9	ENST00000479309.6	-5.496488313579512	N/A	-2.7628329447443005	N/A	-0.4892999264700016	N/A
ENSG00000152254.10	ENST00000461586.1	0.3514723459444065	N/A	3.4089245244172512	N/A	7.189477888755285	N/A
ENSG00000152256.13	ENST00000443353.5	-0.6249981910793396	N/A	0.5925986640060228	N/A	1.8174077431392084	N/A
ENSG00000152266.7	ENST00000282091.6	0.5801129931068026	N/A	0.047761199130560435	N/A	0.5801129931068026	N/A
ENSG00000152270.9	ENST00000455098.2	-0.2316286851518625	N/A	0.3607715740317081	N/A	-0.33653844885197176	N/A
ENSG00000152284.5	ENST00000490744.1	-4.026043296681796	N/A	0.5801129931068026	N/A	-3.1119871244052004	N/A
ENSG00000152291.14	ENST00000444342.2	-2.4810907930289576	N/A	-0.8938925457265929	N/A	-1.2019269883537658	N/A
ENSG00000152315.5	ENST00000282146.5	0.0	N/A	0.0	N/A	-0.08398140860569757	N/A
